,Incident,Machine,Area / Cause,Reason / Fault,Time (minutes),Comments,Line No,MachineStopType,Shift_Fosters/Green,Shift_Heineken/Orange,Shift_John Smiths/Pink,Shift_John Smiths/Yellow,Shift_Strongbow/Yellow,Year,Month,Day,Hour,DayOfWeek,IsWeekend,Comments_cleaned,corrected_text,uncorrectable_words,lemmatized
132,Machine Stop,Filler,Tappet chain,Fault not listed,18.0,Tappet chaIn crash followed by filler door tripping out,17,Breakdown,True,False,False,False,False,2021,6,15,12,1,False,tappet chain crash followed filler door tripping,tappet chain crash followed filler door tripping,{},tappet chain crash follow filler door trip
133,Machine Stop,Filler,Tappet chain,Fault not listed,5.0,Tappet chain crash,17,Short Stop,True,False,False,False,False,2021,6,15,15,1,False,tappet chain crash,tappet chain crash,{},tappet chain crash
134,Machine Stop,Filler,In-feed scroll,Fault not listed,6.0,Cans jamming at infeed scroll causing crash at filler,17,Short Stop,True,False,False,False,False,2021,6,15,15,1,False,cans jamming infeed scroll causing crash filler,cans jamming infeed scroll causing crash filler,{},can jam infeed scroll cause crash filler
135,Machine Stop,Filler,Tappet chain,Fault not listed,7.0,tappet chain crash,17,Breakdown,True,False,False,False,False,2021,6,15,15,1,False,tappet chain crash,tappet chain crash,{},tappet chain crash
137,Machine Stop,Filler,In-feed scroll,Fault not listed,5.0,Crash at filler due to cans jamming at infeed scroll,17,Short Stop,True,False,False,False,False,2021,6,15,16,1,False,crash filler due cans jamming infeed scroll,crash filler due cans jamming infeed scroll,{},crash filler can jam infeed scroll
140,Machine Stop,Filler,Scroll,Fault not listed,7.0,MB Cans jammed in the infeed scroll. Bowl pressure dropped.,17,Short Stop,False,False,False,False,True,2021,6,15,22,1,False,mb cans jammed infeed scroll bowl pressure dropped,mb cans jammed infeed scroll bowl pressure dropped,{},mb can jam infeed scroll bowl pressure drop
141,Machine Stop,Filler,Scroll,Fault not listed,10.0,MB Cans jammed in the infeed scroll.,17,Short Stop,False,False,False,False,True,2021,6,15,22,1,False,mb cans jammed infeed scroll,mb cans jammed infeed scroll,{},mb can jam infeed scroll
142,Machine Stop,Filler,Scroll,Fault not listed,3.0,can jam,17,Short Stop,False,False,False,False,True,2021,6,15,22,1,False,jam,jam,{},jam
143,Machine Stop,Filler,Scroll,Fault not listed,6.0,cana jam in scroll,17,Short Stop,False,False,False,False,True,2021,6,15,23,1,False,cana jam scroll,can jam scroll,{},jam scroll
144,Machine Stop,Filler,In-feed scroll,Cans jammed,6.0,can hhan,17,Short Stop,False,False,False,False,True,2021,6,16,0,2,False,hhan,than,{},
145,Machine Stop,Filler,Scroll,Fault not listed,5.0,MB Cans jammed in the infeed scroll. Bowl pressure dropped.,17,Short Stop,False,False,False,False,True,2021,6,16,2,2,False,mb cans jammed infeed scroll bowl pressure dropped,mb cans jammed infeed scroll bowl pressure dropped,{},mb can jam infeed scroll bowl pressure drop
146,Machine Stop,Filler,Door,Fault not listed,19.0,"opened door to remove jam,left hand front door stayed up,crafts freed",17,Breakdown,True,False,False,False,False,2021,6,16,10,2,False,opened door remove jam left hand front door stayed crafts freed,opened door remove jam left hand front door stayed crafts freed,{},open door remove jam leave hand door stay craft free
147,Machine Stop,Filler,In-feed scroll,Fault not listed,6.0,damaged cans on scroll,17,Short Stop,True,False,False,False,False,2021,6,16,10,2,False,damaged cans scroll,damaged cans scroll,{},damage can scroll
149,Machine Stop,Filler,PILZ system,Panels tripped,3.0,all filler alarms displaying on screen,17,Short Stop,False,False,False,False,True,2021,6,16,20,2,False,filler alarms displaying screen,filler alarms displaying screen,{},filler alarm display screen
150,Machine Stop,Filler,Bowl pressure,Fault not listed,4.0,PRESSURE DROP RING BOWL EMPTIED,17,Short Stop,False,False,True,False,False,2021,6,17,7,3,False,pressure drop ring bowl emptied,pressure drop ring bowl emptied,{},pressure drop ring bowl empty
151,Machine Stop,Filler,Bowl pressure,Pressure Control,2.0,Pressure drop,17,Short Stop,False,False,True,False,False,2021,6,17,13,3,False,pressure drop,pressure drop,{},pressure drop
152,Machine Stop,Filler,Bowl pressure,Pressure Control,3.0,Pressure drop.,17,Short Stop,False,False,True,False,False,2021,6,17,16,3,False,pressure drop,pressure drop,{},pressure drop
153,Machine Stop,Filler,Bowl pressure,Pressure Control,2.0,Pressure drop.,17,Short Stop,False,False,True,False,False,2021,6,17,18,3,False,pressure drop,pressure drop,{},pressure drop
154,Machine Stop,Filler,Door,Fault not listed,27.0,"Left hand door would not close, twisted belt",17,Short Stop,True,False,False,False,False,2021,6,17,21,3,False,left hand door would close twisted belt,left hand door would close twisted belt,{},leave hand door close twisted belt
155,Machine Stop,Filler,PILZ system,Full safety circuit tripped,5.0,"filler constantly alarming,with emergency stop alarms,kept resetting run for a while and stop with alarms again,crafts monitoring",17,Breakdown,True,False,False,False,False,2021,6,18,2,4,False,filler constantly alarming emergency stop alarms kept resetting run stop alarms crafts monitoring,filler constantly alarming emergency stop alarms kept resetting run stop alarms crafts monitoring,{},filler constantly alarm emergency stop alarm keep reset run stop alarm craft monitor
157,Machine Stop,Filler,In-feed scroll,Cans jammed,15.0,Damaged cans jamming in scroll after build back,17,Breakdown,True,False,False,False,False,2021,6,18,6,4,False,damaged cans jamming scroll build back,damaged cans jamming scroll build back,{},damage can jam scroll build
159,Machine Stop,Filler,Bowl pressure,Pressure Control,2.0,Pressure drop,17,Short Stop,False,False,True,False,False,2021,6,18,10,4,False,pressure drop,pressure drop,{},pressure drop
160,Machine Stop,Filler,Bowl pressure,Pressure Control,3.0,Pressure drop,17,Short Stop,False,False,True,False,False,2021,6,18,15,4,False,pressure drop,pressure drop,{},pressure drop
161,Machine Stop,Filler,Bowl pressure,Pressure Control,2.0,Pressure drop.,17,Short Stop,False,False,True,False,False,2021,6,18,16,4,False,pressure drop,pressure drop,{},pressure drop
164,Machine Stop,Filler,Tappet chain,Fault not listed,6.0,fallen casn on transfer to seamer,17,Short Stop,False,True,False,False,False,2021,6,19,9,5,True,fallen casn transfer seamer,fallen can transfer steamer,{},fall transfer steamer
